AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason,hazard_full
352541.973,252.917,998.963063449,Palehua,Oahu,Very High,Zone 1: Leeward Oahu,36,59,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2738.42275089,Waialua,Oahu,Extreme,Zone 2: North and Central Oahu,40,60,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2226.95237192,Pupukea,Oahu,High,Zone 2: North and Central Oahu,26,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1358.40471221,Kawela,Oahu,Very High,Zone 5: Windward Oahu,30,55,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,3430.60516385,Kahuku,Oahu,Very High,Zone 5: Windward Oahu,30,60,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2422.83824158,Laie,Oahu,Moderate,Zone 5: Windward Oahu,18,50,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1445.1820416,Hauula,Oahu,Very Low,Zone 5: Windward Oahu,6,43,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2748.56668935,Punaluu,Oahu,Low,Zone 5: Windward Oahu,12,44,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,3447.62973655,Kaaawa/Kahana,Oahu,Very Low,Zone 5: Windward Oahu,6,44,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1901.42783535,Kualoa,Oahu,Moderate,Zone 5: Windward Oahu,18,49,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2116.68625617,Waihole/Waikane,Oahu,Very Low,Zone 5: Windward Oahu,6,44,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,4340.62977776,Kahaluu,Oahu,Low,Zone 5: Windward Oahu,12,45,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,505.209024495,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2148.5720307,Kaneohe Makai,Oahu,Extreme,Zone 5: Windward Oahu,40,63,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,327.148306324,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2923.1769275,NA,Oahu,Unranked,non,0,NA,Top_Adv,0,Fire Environment,NA,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1416.83849149,Kailua,Oahu,High,Zone 5: Windward Oahu,26,54,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,708.951755852,Lanikai,Oahu,Moderate,Zone 5: Windward Oahu,22,52,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,690.638614824,Olomana,Oahu,Low,Zone 5: Windward Oahu,16,53,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1908.14610216,Keolu Hills,Oahu,Moderate,Zone 5: Windward Oahu,22,53,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1416.6686771,NA,Oahu,Unranked,non,0,NA,Top_Adv,0,Fire Environment,NA,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,3896.61879135,Waimanalo,Oahu,High,Zone 5: Windward Oahu,26,53,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1047.08545285,Maunawili,Oahu,Moderate,Zone 5: Windward Oahu,19,49,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,840.310379238,Kalama Valley,Oahu,High,Zone 3: East Honolulu,21,57,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1245.69520482,Koko Head,Oahu,Extreme,Zone 3: East Honolulu,36,67,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,716.953000034,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,580.09033449,Kamilonui Farm Lots,Oahu,High,Zone 3: East Honolulu,30,58,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,286.344953315,Mariners Ridge,Oahu,Extreme,Zone 3: East Honolulu,36,61,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,490.601364515,Hahaione Valley,Oahu,Very High,Zone 3: East Honolulu,34,58,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,511.030194846,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,619.890161704,Kuliouou,Oahu,Very High,Zone 3: East Honolulu,34,58,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1651.7655128,Aina Haina,Oahu,Extreme,Zone 3: East Honolulu,40,61,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,767.656819792,Kahala,Oahu,Low,Zone 3: East Honolulu,16,46,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,945.380332213,Waikiki,Oahu,Very Low,Zone 4: Honolulu,8,42,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,870.634780639,Diamond Head,Oahu,High,Zone 4: Honolulu,26,55,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,830.977391244,Kaimuki,Oahu,Low,Zone 4: Honolulu,16,47,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,767.731759746,Palolo,Oahu,Moderate,Zone 4: Honolulu,22,50,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,914.417070567,Waialae Nui,Oahu,Extreme,Zone 3: East Honolulu,40,65,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1288.53830852,Ala Moana,Oahu,Very Low,Zone 4: Honolulu,8,38,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,878.322597574,Kakaako,Oahu,Very Low,Zone 4: Honolulu,1,38,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,563.175336729,Iwilei,Oahu,Very Low,Zone 4: Honolulu,1,38,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1105.59082256,Kalihi,Oahu,Very Low,Zone 4: Honolulu,4,43,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,6366.86555865,NA,Oahu,Unranked,non,0,NA,Top_Adv,0,Fire Environment,NA,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,3668.92210067,Salt Lake,Oahu,Extreme,Zone 4: Honolulu,26,55,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2982.36664981,Kalihi Valley,Oahu,High,Zone 4: Honolulu,26,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1790.45543299,Nuuanu,Oahu,Very Low,Zone 4: Honolulu,8,43,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1687.65981296,Tantalus,Oahu,Very High,Zone 4: Honolulu,28,58,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2012.37690528,Manoa,Oahu,Very Low,Zone 4: Honolulu,8,44,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,508.1225057,St Louis Heights,Oahu,Extreme,Zone 4: Honolulu,40,61,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1990.79907549,Moanalua,Oahu,Very High,Zone 4: Honolulu,36,58,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2935.93963006,Kaneohe Mauka,Oahu,High,Zone 5: Windward Oahu,26,54,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,8598.0844602,Mililani,Oahu,Very High,Zone 2: North and Central Oahu,36,59,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,3428.6696962300002,Wahiawa,Oahu,Very High,Zone 2: North and Central Oahu,36,58,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1295.68401077,Helemano Military Reservation,Oahu,Very High,Zone 2: North and Central Oahu,36,NA,Top_Adv,0,Fire Environment,NA,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2847.99607716,Schofield,Oahu,High,Zone 2: North and Central Oahu,26,55,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,976.893680024,Sunset Beach,Oahu,Very High,Zone 2: North and Central Oahu,30,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1622.43770175,Waimea,Oahu,High,Zone 2: North and Central Oahu,26,54,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,2285.0894944,Mokuleia,Oahu,Extreme,Zone 2: North and Central Oahu,40,62,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1898.69153638,Haleiwa,Oahu,Extreme,Zone 2: North and Central Oahu,40,62,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,622.032606687,Kalaheo,Oahu,Extreme,Zone 5: Windward Oahu,40,63,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,841.20488448,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,43.6818759071,Wai Lupe,Oahu,Moderate,Zone 3: East Honolulu,21,49,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1037.3256502,Waialae Iki,Oahu,Extreme,Zone 3: East Honolulu,40,65,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,498.758591531,Maunalani Heights,Oahu,Extreme,Zone 4: Honolulu,40,64,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,638.881287114,Diamond Head Park,Oahu,Extreme,Zone 4: Honolulu,40,63,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,265.287772684,NA,Oahu,Unranked,non,0,NA,Top_Adv,0,Fire Environment,NA,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,196.650736639,Moiliili,Oahu,Low,Zone 4: Honolulu,10,43,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,418.978745949,Punchbowl,Oahu,High,Zone 4: Honolulu,30,64,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,372.54466791,Pacific Heights,Oahu,Extreme,Zone 4: Honolulu,38,62,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1215.90854931,Halawa,Oahu,Extreme,Zone 4: Honolulu,40,63,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1935.59094422,Aiea,Oahu,Extreme,Zone 4: Honolulu,40,65,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,1804.85067683,Waipio,Oahu,Extreme,Zone 2: North and Central Oahu,40,63,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,138.228818563,Makiki,Oahu,Very High,Zone 4: Honolulu,30,44,Top_Adv,1,Fire Environment,None.,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,580.09033449,Hawaii Kai,Oahu,High,Zone 3: East Honolulu,30,55,Top_Adv,2,Fire Environment,,Topographical Features that adversely affect wildland fire behavior
352541.973,252.917,580.09033449,Mariner's Cove,Oahu,High,Zone 3: East Honolulu,30,55,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
20255.633,31.118,20255.6329185,Kaumalapau Harbor,Lanai,Unranked,NA,0,71,Top_Adv,3,Fire Environment,"Major feature such as box canyon, ravines, chutes, saddles, transition zones.",Topographical Features that adversely affect wildland fire behavior
350902.922,316.142,350902.921528,Maui Interior,Maui,Unranked,NA,0,NA,FIREHAZTOT,0,NA,NA,NA
52.272,2.688,52.2720691228,Maalaea,Maui,Extreme,NA,40,67,FIREHAZTOT,21,NA,NA,NA
33.929,1.58,33.9288388195,Maalaea Harbor,Maui,Extreme,NA,40,70,FIREHAZTOT,21,NA,NA,NA
1228.33,6.973,1228.3298791,Ukumehame,Maui,Extreme,NA,40,75,FIREHAZTOT,21,NA,NA,NA
1518.845,6.776,1518.84461014,Olowalu Mauka,Maui,Extreme,NA,40,67,FIREHAZTOT,22,NA,NA,NA
1800.473,7.726,1800.47318509,Launiupoko,Maui,Extreme,NA,40,65,FIREHAZTOT,21,NA,NA,NA
831.895,6.16,831.895309458,Lahaina S Mauka,Maui,Extreme,NA,40,77,FIREHAZTOT,21,NA,NA,NA
420.848,5,420.848383913,Wahikuli,Maui,Extreme,NA,40,62,FIREHAZTOT,19,NA,NA,NA
388.81,3.414,388.810366999,Kaanapali C,Maui,Extreme,NA,36,63,FIREHAZTOT,19,NA,NA,NA
