AREA,PERIMETER,Acres,AreaName,Island,CAR_Rating,zone,CAR_Hawaii,CAR_adjtot,hazard,score,hazard_category,reason
1057.642,6.595,1057.64158321,Kokee,Kauai,Extreme,NA,40,75,Com_Plan,3,Fire Protection,"No local codes, laws, or ordinances requiring fire safe building or practices. Community standards for fire safe development and protection are marginal or non-existent.  Little to no effort has been made in assessing and applying measures to reduce wildfire impact.  Ordinances are not enforced and/or residents are not compliant."
868.175,4.87,868.174607807,Anahola,Kauai,Extreme,NA,40,74,Com_Plan,3,Fire Protection,"No local codes, laws, or ordinances requiring fire safe building or practices. Community standards for fire safe development and protection are marginal or non-existent.  Little to no effort has been made in assessing and applying measures to reduce wildfire impact.  Ordinances are not enforced and/or residents are not compliant."
745.522,4.935,745.521566464,Upper Kalaheo,Kauai,Moderate,NA,10,59,Com_Plan,3,Fire Protection,"No local codes, laws, or ordinances requiring fire safe building or practices. Community standards for fire safe development and protection are marginal or non-existent.  Little to no effort has been made in assessing and applying measures to reduce wildfire impact.  Ordinances are not enforced and/or residents are not compliant."
280861.312,220.909,280861.31225,NA,Hawaii Island,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
336301.021,257.957,336301.021447,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
254155.603,134.159,254155.602723,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
276963.113,97.9,276963.11342,Hawaii Island Interior,Hawaii Island,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
382697.498,181.73,382697.498334,NA,Hawaii Island,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
3543.359,14.346,3543.35920267,Wainaku/Kaiwiki,Hawaii Island,Very Low,NA,16,49,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
4194.853,11.914,4194.85340413,Papaikou,Hawaii Island,Very Low,NA,16,47,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
1295.669,5.944,1295.66939809,Pepeekeo,Hawaii Island,Very Low,NA,16,44,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
3361.542,12.35,3361.54219863,Captain Cook Mauka,Hawaii Island,Very Low,NA,16,53,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
5687.219,16.901,5687.21873322,Captain Cook Makai,Hawaii Island,Moderate,NA,16,57,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
2649.927,10.125,2649.92659849,Honaunau Makai,Hawaii Island,High,NA,16,62,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
1440.79,6.563,1440.79000789,Honaunau Mauka,Hawaii Island,Very Low,NA,16,53,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
720.292,5.579,720.291823031,Mauna Lani,Hawaii Island,High,NA,40,62,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
1050.819,8.288,1050.81866381,Waikoloa Resort,Hawaii Island,High,NA,40,62,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
3476.435,10.49,3476.4347168,Hualalai/Kukio,Hawaii Island,High,NA,30,62,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
3601.42,11.934,3601.41985447,Kalaoa Makai,Hawaii Island,Extreme,NA,30,68,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
7774.448,14.353,7774.44778873,Kalaoa Mauka,Hawaii Island,Extreme,NA,30,56,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
698.695,4.462,698.694972702,Puu O Hoku,Molokai,High,NA,10,67,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
391.988,4.185,391.987808111,Halawa,Molokai,Moderate,NA,10,63,Com_Plan,3,Fire Protection,"No local codes, laws, or ordinances requiring fire safe building or practices. Community standards for fire safe development and protection are marginal or non-existent.  Little to no effort has been made in assessing and applying measures to reduce wildfire impact.  Ordinances are not enforced and/or residents are not compliant."
32746.517,46.979,32746.5165914,Molokai Zone 2,Molokai,Unranked,NA,0,NA,Com_Plan,0,Fire Protection,NA
2841.781,11.571,2841.78134957,Kalaupapa,Molokai,High,NA,10,66,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
5211.228,12.59,5211.2280211,Kalae,Molokai,Fair-low,NA,10,61,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
10719.134,18.248,10719.1343067,Hoolehua,Molokai,Extreme,NA,40,73,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
11353.58,21.406,11353.5803582,Kaluakoi,Molokai,Extreme,NA,40,72,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
951.185,4.911,951.185317945,Mauna Loa,Molokai,Extreme,NA,40,70,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
1779.265,7.638,1779.26530691,Kalamaula,Molokai,Extreme,NA,40,74,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
2293.877,10.304,2293.87697112,Kaunakakai,Molokai,Extreme,NA,40,69,Com_Plan,2,Fire Protection,"Have voluntary ordinances for fire safe practices. Local officials have an understanding of appropriate wildfire mitigation strategies. Fire department has limited input to fire safe planning and development efforts and limited enforcement.
Residents are mostly compliant."
